"Data Source","Transaction ID","Match ID","Status","Account ID","Alert ID","Alert Name","Alert Status","Created Date","Edited","Extract Status","Import Job ID","Journal Export Job ID","Match Process Name","Matched","Matched By","Matched On","Rule Name","Rule Type","Support ID","Support Type","Supported By","Supported On","Adjusted","Adjustment Type","Adjusted By","Adjusted On","Adjustment To","Location","Date","Amount","Reference","Memo1","Memo2","Bank Branch","Bank Main Branch","POS Memo","Pickup Date","Pickup Day","POS Memo2","Accounting Date","Adjustment Debit Account","LedgerID","Currency Code","Monthly Fee","Fee Amount","Approved By","Error Date","Adjustment Credit Account","Fee Type","Name","Category","ID","Description","Entity","Journal Source"
"Ferrari National Car","1190","9683","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-17","1749","MERCHANT ID: 310000042321 Prime Data Payment","W-9-K","90001","Nashville","No","","","","","","","","","","","","","","","","","","","",""
"Pronto Services","1503","9683","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-15","330","","","","","","W-9:90001","2017-08-17","Thu","90001-08/15/2017-Thu","","","","","","","","","","","","","","","",""
"Pronto Services","1504","9683","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-16","924","","","","","","W-9:90001","2017-08-17","Thu","90001-08/16/2017-Thu","","","","","","","","","","","","","","","",""
"Pronto Services","1505","9683","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-17","495","","","","","","W-9:90001","2017-08-17","Thu","90001-08/17/2017-Thu","","","","","","","","","","","","","","","",""
"Ferrari National Car","1191","9684","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-22","3483.57","MERCHANT ID: 310000042321 Prime Data Payment","W-9-K","90001","Nashville","No","","","","","","","","","","","","","","","","","","","",""
"Pronto Services","1506","9684","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-17","891","","","","","","W-9:90001","2017-08-22","Tue","90001-08/17/2017-Tue","","","","","","","","","","","","","","","",""
"Pronto Services","1507","9684","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-18","1848","","","","","","W-9:90001","2017-08-22","Tue","90001-08/18/2017-Tue","","","","","","","","","","","","","","","",""
"Pronto Services","1508","9684","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-21","303.19","","","","","","W-9:90001","2017-08-22","Tue","90001-08/21/2017-Tue","","","","","","","","","","","","","","","",""
"Pronto Services","1509","9684","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-22","441.38","","","","","","W-9:90001","2017-08-22","Tue","90001-08/22/2017-Tue","","","","","","","","","","","","","","","",""
"Ferrari National Car","1192","9685","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-24","1876.88","MERCHANT ID: 310000042321 Prime Data Payment","W-9-K","90001","Nashville","No","","","","","","","","","","","","","","","","","","","",""
"Pronto Services","1510","9685","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-22","165","","","","","","W-9:90001","2017-08-24","Thu","90001-08/22/2017-Thu","","","","","","","","","","","","","","","",""
"Pronto Services","1511","9685","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-23","1212.75","","","","","","W-9:90001","2017-08-24","Thu","90001-08/23/2017-Thu","","","","","","","","","","","","","","","",""
"Pronto Services","1512","9685","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-24","499.13","","","","","","W-9:90001","2017-08-24","Thu","90001-08/24/2017-Thu","","","","","","","","","","","","","","","",""
"Ferrari National Car","1193","9686","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-29","4436.44","MERCHANT ID: 310000042321 Prime Data Payment","W-9-K","90001","Nashville","No","","","","","","","","","","","","","","","","","","","",""
"Pronto Services","1513","9686","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-24","1320","","","","","","W-9:90001","2017-08-29","Tue","90001-08/24/2017-Tue","","","","","","","","","","","","","","","",""
"Pronto Services","1514","9686","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-25","2425.5","","","","","","W-9:90001","2017-08-29","Tue","90001-08/25/2017-Tue","","","","","","","","","","","","","","","",""
"Pronto Services","1515","9686","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-28","360.94","","","","","","W-9:90001","2017-08-29","Tue","90001-08/28/2017-Tue","","","","","","","","","","","","","","","",""
"Pronto Services","1516","9686","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-29","330","","","","","","W-9:90001","2017-08-29","Tue","90001-08/29/2017-Tue","","","","","","","","","","","","","","","",""
"Ferrari National Car","1194","9687","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-31","2322.38","MERCHANT ID: 310000042321 Prime Data Payment","W-9-K","90001","Nashville","No","","","","","","","","","","","","","","","","","","","",""
"Pronto Services","1517","9687","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-29","391.88","","","","","","W-9:90001","2017-08-31","Thu","90001-08/29/2017-Thu","","","","","","","","","","","","","","","",""
"Pronto Services","1518","9687","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-30","1443.75","","","","","","W-9:90001","2017-08-31","Thu","90001-08/30/2017-Thu","","","","","","","","","","","","","","","",""
"Pronto Services","1519","9687","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-31","486.75","","","","","","W-9:90001","2017-08-31","Thu","90001-08/31/2017-Thu","","","","","","","","","","","","","","","",""
"Ferrari National Car","1195","9688","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-09-05","4537.5","MERCHANT ID: 310000058974 Prime Data Payment","W-9-K","90001","Nashville","No","","","","","","","","","","","","","","","","","","","",""
"Pronto Services","1520","9688","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-08-31","1650","","","","","","W-9:90001","2017-09-05","Tue","90001-08/31/2017-Tue","","","","","","","","","","","","","","","",""
"Pronto Services","1521","9688","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90001","2017-09-01","2887.5","","","","","","W-9:90001","2017-09-05","Tue","90001-09/01/2017-Tue","","","","","","","","","","","","","","","",""
"Ferrari National Car","1196","9689","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90002","2017-08-01","471.25","MERCHANT ID: 310000058974 Prime Data Payment","W-9-K","90002","Omaha","No","","","","","","","","","","","","","","","","","","","",""
"Pronto Services","1522","9689","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90002","2017-07-31","253.75","","","","","","W-9:90002","2017-08-01","Tue","90002-07/31/2017-Tue","","","","","","","","","","","","","","","",""
"Pronto Services","1523","9689","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90002","2017-08-01","217.5","","","","","","W-9:90002","2017-08-01","Tue","90002-08/01/2017-Tue","","","","","","","","","","","","","","","",""
"Ferrari National Car","1197","9690","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90002","2017-08-03","1885","MERCHANT ID: 310000058974 Prime Data Payment","W-9-K","90002","Omaha","No","","","","","","","","","","","","","","","","","","","",""
"Pronto Services","1524","9690","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90002","2017-08-01","290","","","","","","W-9:90002","2017-08-03","Thu","90002-08/01/2017-Thu","","","","","","","","","","","","","","","",""
"Pronto Services","1525","9690","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90002","2017-08-02","1015","","","","","","W-9:90002","2017-08-03","Thu","90002-08/02/2017-Thu","","","","","","","","","","","","","","","",""
"Pronto Services","1526","9690","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90002","2017-08-03","580","","","","","","W-9:90002","2017-08-03","Thu","90002-08/03/2017-Thu","","","","","","","","","","","","","","","",""
"Ferrari National Car","1198","9691","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90002","2017-08-08","3329.57","MERCHANT ID: 310000058974 Prime Data Payment","W-9-K","90002","Omaha","No","","","","","","","","","","","","","","","","","","","",""
"Pronto Services","1527","9691","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90002","2017-08-03","942.5","","","","","","W-9:90002","2017-08-08","Tue","90002-08/03/2017-Tue","","","","","","","","","","","","","","","",""
"Pronto Services","1528","9691","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90002","2017-08-04","2030","","","","","","W-9:90002","2017-08-08","Tue","90002-08/04/2017-Tue","","","","","","","","","","","","","","","",""
"Pronto Services","1529","9691","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90002","2017-08-07","215.69","","","","","","W-9:90002","2017-08-08","Tue","90002-08/07/2017-Tue","","","","","","","","","","","","","","","",""
"Pronto Services","1530","9691","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90002","2017-08-08","141.38","","","","","","W-9:90002","2017-08-08","Tue","90002-08/08/2017-Tue","","","","","","","","","","","","","","","",""
"Ferrari National Car","1199","9692","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90002","2017-08-10","2011.88","MERCHANT ID: 310000058974 Prime Data Payment","W-9-K","90002","Omaha","No","","","","","","","","","","","","","","","","","","","",""
"Pronto Services","1531","9692","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90002","2017-08-08","290","","","","","","W-9:90002","2017-08-10","Thu","90002-08/08/2017-Thu","","","","","","","","","","","","","","","",""
"Pronto Services","1532","9692","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90002","2017-08-09","862.75","","","","","","W-9:90002","2017-08-10","Thu","90002-08/09/2017-Thu","","","","","","","","","","","","","","","",""
"Pronto Services","1533","9692","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90002","2017-08-10","859.13","","","","","","W-9:90002","2017-08-10","Thu","90002-08/10/2017-Thu","","","","","","","","","","","","","","","",""
"Ferrari National Car","1200","9693","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","90002","2017-08-15","2479.5","MERCHANT ID: 310000058974 Prime Data Payment","W-9-K","90002","Omaha","No","","","","","","","","","","","","","","","","","","","",""
